season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,salary
1981,1610612743,Regular Season,Nuggets,Denver,126.47560975609755,125.95121951219512,29.333333333333332,43.0,4.0,,24.5,3980.0,1016.0,40.0,9.0,2371.0,2977.0,0.524390243902439,26.0,241.82926829268294,46.0,82,10371,10328,264.0,473.0,12.0,0.0,49.0,3.9173228346456694,4.444444444444445,0.7964393684917702,0.008858267716535433,36.0,
1981,1610612744,Regular Season,Warriors,Golden State,110.8780487804878,109.84146341463415,21.4,46.2,6.0,3.0,17.0,3646.0,454.0,91.0,9.0,1709.0,2382.0,1.0365853658536586,26.951219512195124,241.21951219512195,45.0,82,9092,9007,107.0,231.0,18.0,3.0,51.0,8.030837004405287,10.11111111111111,0.7174643157010915,0.019823788546255508,37.0,
1981,1610612745,Regular Season,Rockets,Houston,105.85365853658537,105.89024390243902,24.75,46.6,4.25,5.0,17.75,3504.0,440.0,49.0,9.0,1623.0,2225.0,-0.036585365853658534,22.91358024691358,241.21951219512195,46.0,82,8680,8683,99.0,233.0,17.0,15.0,71.0,7.963636363636364,5.444444444444445,0.729438202247191,0.020454545454545454,36.0,
1981,1610612746,Regular Season,Clippers,San Diego,108.48780487804878,115.8780487804878,22.272727272727273,39.72727272727273,2.888888888888889,9.0,21.166666666666668,3552.0,901.0,99.0,21.0,1693.0,2330.0,-7.025,28.695121951219512,240.91463414634146,17.0,82,8896,9502,245.0,437.0,26.0,27.0,127.0,3.942286348501665,4.714285714285714,0.7266094420600858,0.023307436182019976,65.0,
1981,1610612747,Playoffs,Lakers,Los Angeles,115.42857142857143,109.35714285714286,31.333333333333332,47.333333333333336,7.0,10.666666666666666,19.666666666666668,661.0,551.0,2.0,10.0,292.0,404.0,6.071428571428571,25.076923076923077,240.0,12.0,14,1616,1531,188.0,284.0,42.0,64.0,118.0,1.1996370235934664,0.2,0.7227722772277227,0.018148820326678767,2.0,
1981,1610612747,Regular Season,Lakers,Los Angeles,114.63414634146342,109.76829268292683,27.5,43.833333333333336,8.333333333333334,11.0,17.0,3919.0,1124.0,13.0,11.0,1549.0,2162.0,4.865853658536586,24.353658536585368,242.1341463414634,57.0,82,9400,9001,330.0,526.0,50.0,11.0,17.0,3.486654804270463,1.1818181818181819,0.7164662349676225,0.009786476868327402,25.0,
1981,1610612749,Playoffs,Bucks,Milwaukee,102.5,106.0,23.666666666666668,38.166666666666664,6.833333333333333,6.0,17.5,232.0,491.0,8.0,24.0,143.0,199.0,-3.5,28.5,240.0,2.0,6,615,636,142.0,229.0,41.0,12.0,105.0,0.4725050916496945,0.3333333333333333,0.7185929648241206,0.048879837067209775,4.0,
1981,1610612749,Regular Season,Bucks,Milwaukee,108.41463414634147,102.9390243902439,26.125,42.9375,5.476190476190476,9.692307692307692,18.58823529411765,3544.0,2753.0,47.0,46.0,1755.0,2331.0,5.475609756097561,27.646341463414632,241.52439024390245,55.0,82,8890,8441,836.0,1374.0,115.0,126.0,316.0,1.2873229204504177,1.0217391304347827,0.752895752895753,0.01670904467853251,27.0,
1981,1610612751,Regular Season,Nets,New Jersey,106.65853658536585,105.97560975609755,25.82608695652174,42.75,4.888888888888889,12.4,20.77777777777778,3501.0,1981.0,30.0,23.0,1714.0,2354.0,0.6829268292682927,27.9390243902439,241.21951219512195,44.0,82,8746,8690,594.0,1026.0,44.0,62.0,187.0,1.767289247854619,1.3043478260869565,0.7281223449447749,0.011610297829379102,38.0,
1981,1610612752,Regular Season,Knicks,New York,106.1829268292683,108.85365853658537,26.423076923076923,42.03846153846154,3.2222222222222223,8.0,21.11111111111111,3523.0,2304.0,58.0,20.0,1603.0,2169.0,-2.6707317073170733,26.79268292682927,241.82926829268294,33.0,82,8707,8926,687.0,1093.0,29.0,24.0,190.0,1.5290798611111112,2.9,0.7390502535730752,0.008680555555555556,49.0,
