personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
203805,0,11400104,,Toronto,,,,Pre Season,0,0,20.95,3,2,0,0,0,1,0,3,3,2,5,1,0.2,3,1,0.333,0,0,0.0,0,0,0
203805,2014,11400002,2014-10-05 19:00:00,Toronto,Raptors,Sacramento,Kings,Preseason,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,99,94,0
203805,2014,11400010,2014-10-07 22:00:00,Toronto,Raptors,Sacramento,Kings,Preseason,0,0,17.0,6,4,0,0,0,0,3,1,1,1,7,2,0.286,2,0,0.0,4,2,0.5,113,106,0
203805,2014,11400031,2014-10-10 19:30:00,Toronto,Raptors,Boston,Celtics,Preseason,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,116,109,0
203805,2014,11400047,2014-10-13 19:30:00,Toronto,Raptors,New York,Knicks,Preseason,0,1,14.0,3,1,1,1,0,0,1,3,1,-1,3,1,0.333,1,0,0.0,1,1,1.0,76,81,0
203805,2014,11400057,2014-10-15 19:30:00,Toronto,Raptors,Boston,Celtics,Preseason,0,1,7.0,2,0,1,1,0,0,0,0,0,-9,1,1,1.0,0,0,0.0,0,0,0.0,89,92,0
203805,2014,11400069,2014-10-17 20:00:00,Toronto,Raptors,Oklahoma City,Thunder,Preseason,0,1,9.0,3,1,2,2,0,0,0,0,0,3,4,1,0.25,1,0,0.0,3,1,0.333,90,109,0
203805,2014,11400116,2014-10-24 19:30:00,Toronto,Raptors,New York,Knicks,Preseason,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,83,80,0
203805,2014,21400066,2014-11-05 21:00:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,102,100,0
203805,2014,21400081,2014-11-07 22:30:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,0,1,2.0,0,0,1,1,0,0,0,0,0,-2,0,0,0.0,0,0,0.0,0,0,0.0,101,110,0
203805,2014,21400098,2014-11-10 19:00:00,Cleveland,Cavaliers,New Orleans,Pelicans,Regular Season,1,1,3.0,2,0,1,1,0,0,0,0,0,0,2,1,0.5,1,0,0.0,0,0,0.0,118,111,0
203805,2014,21400125,2014-11-14 19:30:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,121,122,0
203805,2014,21400133,2014-11-15 19:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,1,1,9.0,4,2,1,0,1,0,2,1,0,-2,4,1,0.25,2,1,0.5,2,1,0.5,127,94,0
203805,2014,21400147,2014-11-17 19:00:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,97,106,0
203805,2014,21400159,2014-11-19 19:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,1,0,2.0,0,1,0,0,0,0,0,1,1,-3,0,0,0.0,0,0,0.0,0,0,0.0,90,92,0
203805,2014,21400179,2014-11-21 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,91,78,0
203805,2014,21400186,2014-11-22 19:30:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,1,0,5.0,0,1,0,0,0,0,0,1,3,-5,1,0,0.0,0,0,0.0,0,0,0.0,93,110,0
203805,2014,21400199,2014-11-24 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,1,1,20.0,5,4,2,2,0,1,1,1,4,12,6,2,0.333,3,1,0.333,0,0,0.0,106,74,0
203805,2014,21400211,2014-11-26 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,1,1,11.0,2,0,0,0,0,0,2,0,0,9,2,0,0.0,1,0,0.0,2,2,1.0,113,87,0
203805,2014,21400238,2014-11-29 19:30:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,1,1,13.0,2,0,0,0,0,0,1,0,2,-16,4,1,0.25,2,0,0.0,2,0,0.0,109,97,0
203805,2018,11800054,2018-10-08 22:30:00,Golden State,Warriors,Phoenix,Suns,Preseason,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,109,117,0
203805,2018,11800065,2018-10-10 22:30:00,Golden State,Warriors,Los Angeles,Lakers,Preseason,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,123,113,0
