personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
200829,2006,10600034,2006-10-14 19:00:00,Philadelphia,76ers,New York,Knicks,Preseason,1,0,20.0,2,0,9,4,5,1,1,2,6,0,3,1,0.333,0,0,0.0,0,0,0.0,100,102,0
200829,2006,10600074,2006-10-20 19:30:00,Philadelphia,76ers,New Jersey,Nets,Preseason,0,0,21.0,10,0,8,4,4,0,0,1,3,0,7,3,0.428,0,0,0.0,4,4,1.0,102,92,0
200829,2006,10600099,2006-10-24 19:30:00,Philadelphia,76ers,New York,Knicks,Preseason,0,0,15.0,4,1,4,3,1,1,1,1,2,0,3,2,0.667,0,0,0.0,0,0,0.0,113,102,0
200829,2006,20600003,2006-11-01 19:00:00,Philadelphia,76ers,Atlanta,Hawks,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,88,75,0
200829,2006,20600019,2006-11-03 19:00:00,Philadelphia,76ers,Orlando,Magic,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,103,105,0
200829,2006,20600041,2006-11-05 14:00:00,Philadelphia,76ers,Miami,Heat,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,107,98,0
200829,2006,20600053,2006-11-07 19:00:00,Philadelphia,76ers,Indiana,Pacers,Regular Season,0,0,7.0,6,0,1,0,1,0,0,0,3,9,3,2,0.667,0,0,0.0,3,2,0.667,97,86,0
200829,2006,20600058,2006-11-08 19:00:00,Philadelphia,76ers,Toronto,Raptors,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,106,104,0
200829,2006,20600140,2006-11-18 22:30:00,Philadelphia,76ers,Los Angeles,Clippers,Regular Season,0,0,5.0,0,0,1,0,1,0,0,0,1,-2,1,0,0.0,0,0,0.0,0,0,0.0,103,97,0
200829,2006,20600151,2006-11-21 19:00:00,Philadelphia,76ers,Detroit,Pistons,Regular Season,1,0,5.0,0,1,2,0,2,0,0,0,0,-1,3,0,0.0,0,0,0.0,0,0,0.0,87,97,0
200829,2006,20600163,2006-11-22 20:00:00,Philadelphia,76ers,Milwaukee,Bucks,Regular Season,0,0,2.0,2,0,2,1,1,0,0,0,0,-2,1,1,1.0,0,0,0.0,0,0,0.0,98,94,0
200829,2006,20600172,2006-11-24 19:30:00,Philadelphia,76ers,Chicago,Bulls,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,123,108,0
200829,2006,20600188,2006-11-25 19:30:00,Philadelphia,76ers,Cleveland,Cavaliers,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0,0,0.0,0,0,0.0,0,0,0.0,108,95,0
200829,2006,20600200,2006-11-27 19:30:00,Philadelphia,76ers,Miami,Heat,Regular Season,0,0,0.0,2,0,0,0,0,0,0,0,0,0,2,1,0.5,1,0,0.0,0,0,0.0,103,91,0
200829,2006,20600234,2006-12-02 19:30:00,Philadelphia,76ers,New Jersey,Nets,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,112,107,0
200829,2006,20600244,2006-12-03 18:00:00,Philadelphia,76ers,Minnesota,Timberwolves,Regular Season,1,0,3.0,0,0,0,0,0,0,0,1,1,-5,0,0,0.0,0,0,0.0,0,0,0.0,84,95,0
200829,2006,20600268,2006-12-06 21:00:00,Philadelphia,76ers,Chicago,Bulls,Regular Season,0,0,8.0,4,0,2,2,0,0,0,0,1,6,1,1,1.0,0,0,0.0,2,2,1.0,121,94,0
200829,2006,20600278,2006-12-08 20:00:00,Philadelphia,76ers,Washington,Wizards,Regular Season,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,98,113,0
200829,2006,20600287,2006-12-09 19:00:00,Philadelphia,76ers,Orlando,Magic,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,86,84,0
200829,2006,20600300,2006-12-11 19:00:00,Philadelphia,76ers,Portland,Trail Blazers,Regular Season,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,79,81,0
200829,2006,20600313,2006-12-13 19:00:00,Philadelphia,76ers,Boston,Celtics,Regular Season,1,0,5.0,1,0,2,0,2,0,0,0,1,-14,2,0,0.0,0,0,0.0,2,1,0.5,81,101,0
200829,2006,20600335,2006-12-15 20:00:00,Philadelphia,76ers,Dallas,Mavericks,Regular Season,0,0,1.0,0,0,1,1,0,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,93,79,0
200829,2006,20600348,2006-12-16 20:00:00,Philadelphia,76ers,San Antonio,Spurs,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,103,98,0
