personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
78213,1966,26600005,1966-10-15 19:00:00,St. Louis,Hawks,Chicago,Bulls,Regular Season,1,0,6.0,5,0,0,0,0,0,0,0,3,0,3,2,0.667,0,0,0.0,4,1,0.25,97,104,0
78213,1966,26600014,1966-10-21 19:00:00,St. Louis,Hawks,Philadelphia,76ers,Regular Season,0,0,6.0,0,0,2,0,0,0,0,0,1,0,3,0,0.0,0,0,0.0,0,0,0.0,119,110,0
78213,1966,26600017,1966-10-22 19:00:00,St. Louis,Hawks,Cincinnati,Royals,Regular Season,1,1,31.0,14,6,4,0,0,0,0,0,4,0,17,6,0.352,0,0,0.0,2,2,1.0,133,123,0
78213,1966,26600025,1966-10-27 19:00:00,St. Louis,Hawks,Cincinnati,Royals,Regular Season,0,0,17.0,9,1,0,0,0,0,0,0,4,0,6,4,0.667,0,0,0.0,1,1,1.0,121,118,0
78213,1966,26600031,1966-10-29 19:00:00,St. Louis,Hawks,Los Angeles,Lakers,Regular Season,1,1,11.0,4,1,0,0,0,0,0,0,1,0,3,2,0.667,0,0,0.0,0,0,0.0,110,109,0
78213,1966,26600039,1966-11-03 19:00:00,St. Louis,Hawks,Philadelphia,76ers,Regular Season,0,0,7.0,0,1,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,0.0,120,108,0
78213,1966,26600045,1966-11-05 19:00:00,St. Louis,Hawks,San Francisco,Warriors,Regular Season,1,1,16.0,12,0,2,0,0,0,0,0,6,0,10,6,0.599,0,0,0.0,1,0,0.0,122,120,0
78213,1966,26600050,1966-11-06 19:00:00,St. Louis,Hawks,Chicago,Bulls,Regular Season,0,0,0.0,8,2,1,0,0,0,0,0,4,0,11,4,0.363,0,0,0.0,0,0,0.0,134,102,0
78213,1966,26600051,1966-11-08 19:00:00,St. Louis,Hawks,New York,Knicks,Regular Season,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,121,135,0
78213,1966,26600065,1966-11-12 19:00:00,St. Louis,Hawks,Boston,Celtics,Regular Season,1,1,9.0,4,0,3,0,0,0,0,0,0,0,8,2,0.25,0,0,0.0,0,0,0.0,115,92,0
78213,1966,26600071,1966-11-15 19:00:00,St. Louis,Hawks,Chicago,Bulls,Regular Season,1,1,10.0,2,1,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0.0,0,0,0.0,107,99,0
78213,1966,26600074,1966-11-16 19:00:00,St. Louis,Hawks,Detroit,Pistons,Regular Season,0,1,21.0,11,2,6,0,0,0,0,0,4,0,9,5,0.556,0,0,0.0,1,1,1.0,101,104,0
78213,1966,26600084,1966-11-19 19:00:00,St. Louis,Hawks,Detroit,Pistons,Regular Season,1,1,19.0,8,1,3,0,0,0,0,0,2,0,11,4,0.363,0,0,0.0,1,0,0.0,105,87,0
