personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
78105,1975,27500062,1975-11-08 20:00:00,Boston,Celtics,Detroit,Pistons,Regular Season,0,1,1.0,2,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,104,118,0
78105,1975,27500088,1975-11-14 19:35:00,Boston,Celtics,Philadelphia,76ers,Regular Season,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,109,119,0
78105,1975,27500172,1975-12-05 19:30:00,Boston,Celtics,New Orleans,Jazz,Regular Season,1,1,2.0,2,0,0,0,0,0,0,0,3,0,1,0,0.0,0,0,0.0,2,2,1.0,104,93,0
78105,1975,27500192,1975-12-10 19:30:00,Boston,Celtics,Milwaukee,Bucks,Regular Season,1,1,8.0,2,1,0,0,0,0,0,0,1,0,3,1,0.333,0,0,0.0,0,0,0.0,111,98,0
