personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
891,1985,28500007,1985-10-25 20:00:00,Chicago,Bulls,Cleveland,Cavaliers,Regular Season,1,1,19.0,5,1,9,6,3,0,0,3,1,0,4,0,0.0,0,0,0.0,6,5,0.832,116,115,0
891,1985,28500014,1985-10-26 20:00:00,Chicago,Bulls,Detroit,Pistons,Regular Season,1,1,11.0,5,0,4,0,4,0,0,1,1,0,5,2,0.4,0,0,0.0,2,1,0.5,121,118,0
891,1985,28500023,1985-10-29 20:00:00,Chicago,Bulls,Golden State,Warriors,Regular Season,0,1,12.0,0,1,5,2,3,0,0,1,4,0,5,0,0.0,0,0,0.0,0,0,0.0,105,111,0
891,1985,28500039,1985-10-31 20:00:00,Chicago,Bulls,Los Angeles,Clippers,Regular Season,0,0,9.0,7,0,7,4,3,0,0,1,2,0,3,3,1.0,0,0,0.0,1,1,1.0,120,112,0
891,1985,28500048,1985-11-02 20:00:00,Chicago,Bulls,Seattle,SuperSonics,Regular Season,0,0,34.0,15,2,10,5,5,0,1,5,4,0,10,3,0.299,0,0,0.0,10,9,0.9,118,100,0
891,1985,28500064,1985-11-06 20:00:00,Chicago,Bulls,Detroit,Pistons,Regular Season,0,0,10.0,3,0,5,2,3,0,0,0,3,0,2,1,0.5,0,0,0.0,2,1,0.5,122,105,0
891,1985,28500073,1985-11-07 20:00:00,Chicago,Bulls,New Jersey,Nets,Regular Season,0,0,18.0,11,2,9,5,4,0,1,2,5,0,9,4,0.444,0,0,0.0,4,3,0.75,106,97,0
891,1985,28500087,1985-11-09 20:00:00,Chicago,Bulls,New York,Knicks,Regular Season,0,1,11.0,2,0,2,1,1,0,1,1,2,0,1,1,1.0,0,0,0.0,0,0,0.0,94,97,0
891,1985,28500093,1985-11-12 20:00:00,Chicago,Bulls,Milwaukee,Bucks,Regular Season,1,0,11.0,2,1,6,5,1,0,0,0,1,0,0,0,0.0,0,0,0.0,2,2,1.0,103,132,0
891,1985,28500107,1985-11-13 20:00:00,Chicago,Bulls,Philadelphia,76ers,Regular Season,0,0,9.0,0,2,1,1,0,0,0,0,2,0,2,0,0.0,0,0,0.0,0,0,0.0,110,106,0
