personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
2248,0,10800045,,Oklahoma City,,,,Pre Season,0,0,7.0,8,7,4,4,0,0,2,1,0,0,10,3,0.3,3,0,0.0,2,2,1.0,0,0,0
2248,0,10800048,,Oklahoma City,,,,Pre Season,0,0,19.0,14,3,4,4,0,0,0,4,1,0,6,4,0.667,1,0,0.0,6,6,1.0,0,0,0
2248,2001,20100011,2001-10-30 22:00:00,Seattle,SuperSonics,Sacramento,Kings,Regular Season,0,0,9.0,2,2,0,0,0,0,0,0,1,6,3,1,0.333,0,0,0.0,0,0,0.0,101,95,0
2248,2001,20100024,2001-11-01 22:00:00,Seattle,SuperSonics,San Antonio,Spurs,Regular Season,1,1,4.0,0,1,1,1,0,0,0,0,1,10,1,0,0.0,0,0,0.0,0,0,0.0,114,108,0
2248,2001,20100038,2001-11-03 21:00:00,Seattle,SuperSonics,Utah,Jazz,Regular Season,1,0,2.0,0,0,0,0,0,0,0,0,1,-4,0,0,0.0,0,0,0.0,0,0,0.0,74,91,0
2248,2001,20100052,2001-11-05 19:30:00,Seattle,SuperSonics,Orlando,Magic,Regular Season,0,1,8.0,2,3,1,1,0,1,2,1,0,-3,2,1,0.5,0,0,0.0,0,0,0.0,119,123,0
2248,2001,20100056,2001-11-06 19:30:00,Seattle,SuperSonics,Miami,Heat,Regular Season,0,0,26.0,7,1,3,2,1,2,2,0,2,10,10,3,0.3,3,1,0.333,0,0,0.0,87,85,0
2248,2001,20100071,2001-11-08 19:30:00,Seattle,SuperSonics,New Jersey,Nets,Regular Season,0,0,17.0,7,3,3,1,2,0,1,2,3,9,8,3,0.375,2,1,0.5,0,0,0.0,106,94,0
2248,2001,20100080,2001-11-09 19:30:00,Seattle,SuperSonics,Boston,Celtics,Regular Season,0,0,17.0,5,1,1,1,0,0,0,1,1,-8,4,2,0.5,2,1,0.5,0,0,0.0,104,94,0
2248,2001,20100094,2001-11-11 13:00:00,Seattle,SuperSonics,Washington,Wizards,Regular Season,0,1,18.0,5,2,3,1,2,0,1,2,2,-2,3,2,0.667,2,1,0.5,0,0,0.0,84,99,0
