personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
78305,1976,27600011,1976-10-22 19:00:00,Phoenix,Suns,New Orleans,Jazz,Regular Season,0,0,1.0,2,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,111,98,0
78305,1976,27600031,1976-10-27 19:00:00,Phoenix,Suns,San Antonio,Spurs,Regular Season,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,0,0.0,115,106,0
78305,1976,27600047,1976-10-30 19:00:00,Phoenix,Suns,Denver,Nuggets,Regular Season,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,113,107,0
78305,1976,27600080,1976-11-05 19:00:00,Phoenix,Suns,Seattle,SuperSonics,Regular Season,0,0,18.0,9,0,3,2,1,1,0,0,2,0,8,4,0.5,0,0,0.0,3,1,0.333,88,84,0
78305,1976,27600107,1976-11-11 19:00:00,Phoenix,Suns,Indiana,Pacers,Regular Season,1,1,21.0,11,2,8,5,3,1,0,0,1,0,8,4,0.5,0,0,0.0,3,3,1.0,108,98,0
78305,1976,27600124,1976-11-13 19:00:00,Phoenix,Suns,Cleveland,Cavaliers,Regular Season,1,0,18.0,7,1,6,3,3,0,0,0,2,0,8,3,0.375,0,0,0.0,4,1,0.25,90,103,0
78305,1976,27600137,1976-11-17 19:00:00,Phoenix,Suns,Milwaukee,Bucks,Regular Season,1,1,12.0,4,0,2,2,0,0,0,0,3,0,4,2,0.5,0,0,0.0,1,0,0.0,103,95,0
78305,1976,27600142,1976-11-18 19:00:00,Phoenix,Suns,Golden State,Warriors,Regular Season,0,0,20.0,6,2,4,3,1,1,1,0,1,0,10,3,0.299,0,0,0.0,0,0,0.0,131,111,0
78305,1976,27600150,1976-11-19 19:00:00,Phoenix,Suns,New York,Nets,Regular Season,1,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,88,90,0
78305,1976,27600159,1976-11-21 19:00:00,Phoenix,Suns,Chicago,Bulls,Regular Season,1,1,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,101,96,0
78305,1976,27600177,1976-11-25 19:00:00,Phoenix,Suns,Washington,Bullets,Regular Season,1,1,12.0,2,0,3,2,1,0,0,0,3,0,1,1,1.0,0,0,0.0,0,0,0.0,104,98,0
78305,1976,27600189,1976-11-27 19:00:00,Phoenix,Suns,Seattle,SuperSonics,Regular Season,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,3,0,0.0,119,107,0
78305,1976,27600206,1976-11-30 19:00:00,Phoenix,Suns,Indiana,Pacers,Regular Season,0,0,8.0,2,0,1,1,0,0,0,0,1,0,1,1,1.0,0,0,0.0,0,0,0.0,103,97,0
78305,1976,27600225,1976-12-03 19:00:00,Phoenix,Suns,Portland,Trail Blazers,Regular Season,1,0,10.0,6,0,2,2,0,1,0,0,1,0,4,3,0.75,0,0,0.0,0,0,0.0,99,113,0
78305,1976,27600234,1976-12-05 19:00:00,Phoenix,Suns,San Antonio,Spurs,Regular Season,1,1,8.0,4,0,1,0,1,0,0,0,0,0,4,2,0.5,0,0,0.0,0,0,0.0,103,98,0
78305,1976,27600250,1976-12-08 19:00:00,Phoenix,Suns,Houston,Rockets,Regular Season,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,0.0,116,95,0
78305,1976,27600265,1976-12-11 19:00:00,Phoenix,Suns,New York,Knicks,Regular Season,0,0,7.0,6,2,1,1,0,0,0,0,1,0,4,3,0.75,0,0,0.0,0,0,0.0,112,96,0
78305,1976,27600271,1976-12-12 19:00:00,Phoenix,Suns,Atlanta,Hawks,Regular Season,0,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,91,106,0
78305,1976,27600275,1976-12-14 19:00:00,Phoenix,Suns,Buffalo,Braves,Regular Season,0,0,6.0,0,0,3,2,1,0,0,0,0,0,4,0,0.0,0,0,0.0,0,0,0.0,108,99,0
78305,1976,27600285,1976-12-15 19:00:00,Phoenix,Suns,Philadelphia,76ers,Regular Season,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,97,87,0
78305,1976,27600292,1976-12-17 19:00:00,Phoenix,Suns,Los Angeles,Lakers,Regular Season,0,0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,118,105,0
78305,1976,27600304,1976-12-18 19:00:00,Phoenix,Suns,Kansas City,Kings,Regular Season,1,0,3.0,2,0,0,0,0,0,0,0,1,0,2,1,0.5,0,0,0.0,0,0,0.0,89,90,0
78305,1976,27600326,1976-12-23 19:00:00,Phoenix,Suns,Buffalo,Braves,Regular Season,1,1,11.0,2,0,5,4,1,1,0,0,3,0,4,1,0.25,0,0,0.0,0,0,0.0,107,92,0
78305,1976,27600330,1976-12-25 19:00:00,Phoenix,Suns,Los Angeles,Lakers,Regular Season,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,113,96,0
78305,1976,27600344,1976-12-28 19:00:00,Phoenix,Suns,Denver,Nuggets,Regular Season,0,0,19.0,11,1,8,6,2,0,2,0,4,0,6,4,0.667,0,0,0.0,5,3,0.599,110,102,0
78305,1976,27600353,1976-12-29 19:00:00,Phoenix,Suns,Boston,Celtics,Regular Season,1,1,18.0,8,0,2,2,0,0,0,0,1,0,8,4,0.5,0,0,0.0,0,0,0.0,97,87,0
78305,1976,27600367,1977-01-02 19:00:00,Phoenix,Suns,Kansas City,Kings,Regular Season,0,0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,89,88,0
78305,1976,27600371,1977-01-04 19:00:00,Phoenix,Suns,Milwaukee,Bucks,Regular Season,0,0,23.0,20,0,3,2,1,0,1,0,2,0,14,9,0.643,0,0,0.0,2,2,1.0,139,111,0
78305,1976,27600377,1977-01-05 19:00:00,Phoenix,Suns,Detroit,Pistons,Regular Season,0,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,118,115,0
78305,1976,27600391,1977-01-07 19:00:00,Phoenix,Suns,Washington,Bullets,Regular Season,0,0,6.0,5,0,0,0,0,0,0,0,1,0,1,1,1.0,0,0,0.0,3,3,1.0,99,89,0
78305,1976,27600397,1977-01-08 19:00:00,Phoenix,Suns,New York,Knicks,Regular Season,0,0,10.0,6,1,1,0,0,0,0,0,0,0,6,3,0.5,0,0,0.0,0,0,0.0,102,95,0
78305,1976,27600402,1977-01-10 19:00:00,Phoenix,Suns,Atlanta,Hawks,Regular Season,0,1,7.0,4,0,0,0,0,0,0,0,1,0,2,2,1.0,0,0,0.0,0,0,0.0,92,93,0
78305,1976,27600409,1977-01-11 19:00:00,Phoenix,Suns,Chicago,Bulls,Regular Season,0,0,8.0,2,0,3,1,2,0,1,0,2,0,3,1,0.333,0,0,0.0,0,0,0.0,93,90,0
78305,1976,27600419,1977-01-13 19:00:00,Phoenix,Suns,Detroit,Pistons,Regular Season,1,1,33.0,15,1,6,6,0,0,1,0,4,0,11,6,0.545,0,0,0.0,6,3,0.5,131,101,0
