personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
402,1985,28500005,1985-10-25 20:00:00,Atlanta,Hawks,Washington,Bullets,Regular Season,1,0,6.0,3,0,1,0,1,0,0,0,4,0,2,1,0.5,0,0,0.0,2,1,0.5,91,100,0
402,1985,28500013,1985-10-26 20:00:00,Atlanta,Hawks,Milwaukee,Bucks,Regular Season,0,0,21.0,15,1,2,2,0,1,1,4,5,0,5,3,0.599,0,0,0.0,12,9,0.75,117,91,0
402,1985,28500030,1985-10-29 20:00:00,Atlanta,Hawks,New York,Knicks,Regular Season,1,1,19.0,3,0,10,7,3,0,1,0,4,0,3,1,0.333,0,0,0.0,2,1,0.5,102,87,0
402,1985,28500045,1985-11-01 20:00:00,Atlanta,Hawks,Boston,Celtics,Regular Season,0,0,19.0,5,1,4,3,1,0,0,3,6,0,3,1,0.333,0,0,0.0,6,3,0.5,109,105,0
402,1985,28500054,1985-11-02 20:00:00,Atlanta,Hawks,Philadelphia,76ers,Regular Season,1,1,23.0,9,1,9,6,3,2,0,0,5,0,8,4,0.5,0,0,0.0,4,1,0.25,114,113,0
402,1985,28500060,1985-11-05 20:00:00,Atlanta,Hawks,Denver,Nuggets,Regular Season,0,0,30.0,21,0,3,2,1,1,2,0,4,0,9,6,0.667,0,0,0.0,16,9,0.562,128,113,0
402,1985,28500069,1985-11-06 20:00:00,Atlanta,Hawks,Phoenix,Suns,Regular Season,0,1,20.0,12,1,5,1,4,1,0,0,5,0,8,4,0.5,0,0,0.0,5,4,0.8,106,114,0
402,1985,28500076,1985-11-08 20:00:00,Atlanta,Hawks,Golden State,Warriors,Regular Season,0,0,20.0,11,0,6,2,4,0,0,1,1,0,7,3,0.428,0,0,0.0,6,5,0.832,130,119,0
402,1985,28500085,1985-11-09 20:00:00,Atlanta,Hawks,Los Angeles,Clippers,Regular Season,0,1,32.0,10,0,7,3,4,1,0,3,4,0,11,4,0.363,0,0,0.0,5,2,0.4,94,97,0
402,1985,28500103,1985-11-13 20:00:00,Atlanta,Hawks,Phoenix,Suns,Regular Season,1,1,24.0,10,1,7,4,3,1,1,5,2,0,4,4,1.0,0,0,0.0,2,2,1.0,108,101,0
402,1985,28500117,1985-11-15 20:00:00,Atlanta,Hawks,Detroit,Pistons,Regular Season,1,1,17.0,9,1,1,1,0,0,0,0,5,0,6,3,0.5,0,0,0.0,3,3,1.0,122,118,0
402,1985,28500119,1985-11-16 20:00:00,Atlanta,Hawks,New York,Knicks,Regular Season,0,0,13.0,3,0,5,4,1,0,0,1,4,0,2,0,0.0,0,0,0.0,6,3,0.5,103,96,0
402,1985,28500141,1985-11-20 20:00:00,Atlanta,Hawks,Chicago,Bulls,Regular Season,1,1,30.0,12,1,7,5,2,0,2,1,5,0,9,4,0.444,0,0,0.0,7,4,0.57,116,101,0
402,1985,28500161,1985-11-23 20:00:00,Atlanta,Hawks,Utah,Jazz,Regular Season,1,0,23.0,5,1,7,6,1,1,2,5,5,0,3,1,0.333,0,0,0.0,4,3,0.75,106,116,0
402,1985,28500166,1985-11-24 20:00:00,Atlanta,Hawks,Cleveland,Cavaliers,Regular Season,0,0,15.0,3,0,3,3,0,1,0,2,3,0,3,1,0.333,0,0,0.0,2,1,0.5,98,90,0
402,1985,28500175,1985-11-26 20:00:00,Atlanta,Hawks,New York,Knicks,Regular Season,1,1,25.0,11,2,4,4,0,2,0,2,3,0,7,4,0.57,0,0,0.0,4,3,0.75,104,94,0
402,1985,28500180,1985-11-27 20:00:00,Atlanta,Hawks,Milwaukee,Bucks,Regular Season,0,0,17.0,12,1,4,2,2,0,0,1,2,0,6,5,0.832,0,0,0.0,2,2,1.0,114,96,0
402,1985,28500195,1985-11-29 20:00:00,Atlanta,Hawks,New Jersey,Nets,Regular Season,0,0,17.0,6,1,5,4,1,2,2,5,3,0,3,2,0.667,0,0,0.0,4,2,0.5,107,97,0
402,1985,28500200,1985-11-30 20:00:00,Atlanta,Hawks,Boston,Celtics,Regular Season,1,0,16.0,12,0,6,4,2,0,2,0,4,0,6,4,0.667,0,0,0.0,4,4,1.0,97,102,0
402,1985,28500227,1985-12-04 20:00:00,Atlanta,Hawks,Portland,Trail Blazers,Regular Season,1,1,14.0,6,0,6,5,1,2,0,1,2,0,4,1,0.25,0,0,0.0,5,4,0.8,109,98,0
402,1985,28500236,1985-12-06 20:00:00,Atlanta,Hawks,Milwaukee,Bucks,Regular Season,1,1,4.0,2,0,0,0,0,0,0,0,1,0,1,1,1.0,0,0,0.0,0,0,0.0,94,93,0
402,1985,28500258,1985-12-10 20:00:00,Atlanta,Hawks,Boston,Celtics,Regular Season,0,0,14.0,9,1,5,3,2,0,0,1,3,0,8,4,0.5,0,0,0.0,3,1,0.333,114,110,0
402,1985,28500264,1985-12-11 20:00:00,Atlanta,Hawks,Seattle,SuperSonics,Regular Season,1,1,13.0,5,1,3,2,1,0,0,0,4,0,5,1,0.2,0,0,0.0,4,3,0.75,105,97,0
402,1985,28500274,1985-12-13 20:00:00,Atlanta,Hawks,Indiana,Pacers,Regular Season,0,0,22.0,5,1,1,1,0,0,1,1,6,0,7,2,0.285,0,0,0.0,2,1,0.5,109,89,0
402,1985,28500277,1985-12-14 20:00:00,Atlanta,Hawks,Philadelphia,76ers,Regular Season,1,1,22.0,11,0,2,1,1,0,0,2,6,0,8,5,0.625,0,0,0.0,5,1,0.2,107,103,0
402,1985,28500298,1985-12-17 20:00:00,Atlanta,Hawks,New Jersey,Nets,Regular Season,1,1,18.0,7,2,3,1,2,1,1,4,6,0,5,3,0.599,0,0,0.0,2,1,0.5,104,103,0
402,1985,28500307,1985-12-19 20:00:00,Atlanta,Hawks,Dallas,Mavericks,Regular Season,1,0,18.0,11,0,7,4,3,0,0,2,6,0,5,5,1.0,0,0,0.0,4,1,0.25,108,120,0
402,1985,28500322,1985-12-21 20:00:00,Atlanta,Hawks,Houston,Rockets,Regular Season,1,1,18.0,2,1,6,4,2,1,0,1,2,0,6,1,0.167,0,0,0.0,0,0,0.0,123,122,0
402,1985,28500342,1985-12-27 20:00:00,Atlanta,Hawks,Washington,Bullets,Regular Season,0,0,6.0,2,0,3,1,2,0,0,1,4,0,3,1,0.333,0,0,0.0,2,0,0.0,111,109,0
402,1985,28500352,1985-12-28 20:00:00,Atlanta,Hawks,New York,Knicks,Regular Season,0,1,32.0,12,1,20,15,5,1,1,3,2,0,10,5,0.5,0,0,0.0,2,2,1.0,80,100,0
402,1985,28500371,1986-01-03 20:00:00,Atlanta,Hawks,Detroit,Pistons,Regular Season,1,1,22.0,8,0,9,5,4,0,0,0,4,0,9,4,0.444,0,0,0.0,0,0,0.0,111,101,0
402,1985,28500382,1986-01-04 20:00:00,Atlanta,Hawks,Chicago,Bulls,Regular Season,0,1,34.0,14,0,7,5,2,1,0,1,2,0,8,4,0.5,0,0,0.0,7,6,0.856,100,111,0
402,1985,28500393,1986-01-07 20:00:00,Atlanta,Hawks,Los Angeles,Clippers,Regular Season,1,1,19.0,6,1,5,4,1,0,1,2,4,0,4,2,0.5,0,0,0.0,2,2,1.0,117,103,0
402,1985,28500403,1986-01-09 20:00:00,Atlanta,Hawks,Detroit,Pistons,Regular Season,0,1,15.0,7,1,2,1,1,1,0,2,3,0,5,3,0.599,0,0,0.0,1,1,1.0,99,110,0
402,1985,28500407,1986-01-10 20:00:00,Atlanta,Hawks,Boston,Celtics,Regular Season,0,0,29.0,12,0,4,4,0,0,1,2,2,0,8,5,0.625,0,0,0.0,3,2,0.667,115,108,0
402,1985,28500432,1986-01-14 20:00:00,Atlanta,Hawks,Sacramento,Kings,Regular Season,1,1,16.0,2,0,5,5,0,1,0,0,2,0,2,1,0.5,0,0,0.0,0,0,0.0,115,104,0
402,1985,28500443,1986-01-16 20:00:00,Atlanta,Hawks,Cleveland,Cavaliers,Regular Season,1,1,21.0,8,0,4,4,0,1,0,0,2,0,7,4,0.57,0,0,0.0,0,0,0.0,116,99,0
402,1985,28500453,1986-01-18 20:00:00,Atlanta,Hawks,Boston,Celtics,Regular Season,1,0,26.0,5,0,10,7,3,0,0,1,2,0,6,2,0.333,0,0,0.0,2,1,0.5,122,125,0
402,1985,28500468,1986-01-20 20:00:00,Atlanta,Hawks,Milwaukee,Bucks,Regular Season,1,1,5.0,3,1,2,0,2,0,0,1,1,0,2,1,0.5,0,0,0.0,2,1,0.5,101,98,0
402,1985,28500476,1986-01-22 20:00:00,Atlanta,Hawks,Golden State,Warriors,Regular Season,1,1,19.0,4,1,8,6,2,1,0,1,3,0,5,2,0.4,0,0,0.0,0,0,0.0,131,100,0
402,1985,28500485,1986-01-24 20:00:00,Atlanta,Hawks,New York,Knicks,Regular Season,1,1,17.0,7,0,10,5,5,1,0,1,2,0,8,3,0.375,0,0,0.0,2,1,0.5,117,100,0
402,1985,28500501,1986-01-25 20:00:00,Atlanta,Hawks,Washington,Bullets,Regular Season,0,0,35.0,19,0,13,8,5,2,0,0,3,0,15,8,0.533,0,0,0.0,4,3,0.75,111,103,0
402,1985,28500511,1986-01-28 20:00:00,Atlanta,Hawks,Indiana,Pacers,Regular Season,1,1,20.0,10,0,8,5,3,2,0,1,4,0,7,4,0.57,0,0,0.0,2,2,1.0,123,92,0
402,1985,28500517,1986-01-29 20:00:00,Atlanta,Hawks,Detroit,Pistons,Regular Season,0,0,36.0,11,1,10,8,2,4,0,0,3,0,12,4,0.333,0,0,0.0,7,3,0.428,107,94,0
402,1985,28500535,1986-01-31 20:00:00,Atlanta,Hawks,Detroit,Pistons,Regular Season,1,1,28.0,20,1,9,4,5,3,0,1,4,0,19,9,0.473,0,0,0.0,4,2,0.5,116,103,0
402,1985,28500538,1986-02-01 20:00:00,Atlanta,Hawks,New Jersey,Nets,Regular Season,0,0,9.0,4,0,5,3,2,0,0,0,3,0,6,2,0.333,0,0,0.0,0,0,0.0,108,100,0
402,1985,28500554,1986-02-04 20:00:00,Atlanta,Hawks,Cleveland,Cavaliers,Regular Season,0,1,30.0,16,1,9,6,3,2,2,1,3,0,12,7,0.582,0,0,0.0,5,2,0.4,104,105,0
402,1985,28500568,1986-02-06 20:00:00,Atlanta,Hawks,Indiana,Pacers,Regular Season,0,1,17.0,6,0,4,3,1,1,1,1,3,0,6,3,0.5,0,0,0.0,0,0,0.0,85,100,0
