personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
201172,2007,10700001,2007-10-06 14:30:00,Boston,Celtics,Toronto,Raptors,Preseason,1,1,5.0,1,0,2,2,0,0,0,1,0,0,1,0,0.0,1,0,0.0,2,1,0.5,89,85,0
201172,2007,10700020,2007-10-10 14:30:00,Boston,Celtics,Minnesota,Timberwolves,Preseason,0,1,7.0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0.0,0,0,0.0,81,92,0
201172,2007,10700058,2007-10-17 19:30:00,Boston,Celtics,New York,Knicks,Preseason,1,1,17.0,13,4,1,1,0,0,1,0,0,0,9,6,0.667,2,1,0.5,1,0,0.0,101,61,0
201172,2007,10700072,2007-10-19 19:30:00,Boston,Celtics,New Jersey,Nets,Preseason,1,1,4.0,0,0,1,1,0,0,0,1,3,0,1,0,0.0,0,0,0.0,0,0,0.0,36,33,0
201172,2007,10700079,2007-10-20 19:30:00,Boston,Celtics,Philadelphia,76ers,Preseason,1,0,11.0,4,0,1,1,0,0,0,2,1,0,3,2,0.667,0,0,0.0,0,0,0.0,78,96,0
201172,2007,10700089,2007-10-22 19:30:00,Boston,Celtics,New York,Knicks,Preseason,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,94,87,0
201172,2007,10700094,2007-10-23 19:30:00,Boston,Celtics,New Jersey,Nets,Preseason,0,0,6.0,0,0,1,1,0,0,1,0,0,0,3,0,0.0,2,0,0.0,0,0,0.0,82,71,0
201172,2007,20700068,2007-11-09 19:30:00,Boston,Celtics,Atlanta,Hawks,Regular Season,1,1,3.0,4,1,0,0,0,0,0,0,0,2,2,2,1.0,0,0,0.0,0,0,0.0,106,83,0
201172,2007,20700081,2007-11-10 19:30:00,Boston,Celtics,New Jersey,Nets,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,101,112,0
201172,2007,20700108,2007-11-14 19:30:00,Boston,Celtics,New Jersey,Nets,Regular Season,1,1,2.0,0,0,0,0,0,0,0,0,0,-1,1,0,0.0,1,0,0.0,0,0,0.0,91,69,0
201172,2007,20700204,2007-11-27 19:00:00,Boston,Celtics,Cleveland,Cavaliers,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,109,104,0
201172,2007,20700221,2007-11-29 20:00:00,Boston,Celtics,New York,Knicks,Regular Season,1,1,12.0,2,3,1,1,0,0,0,0,1,4,6,1,0.167,1,0,0.0,0,0,0.0,104,59,0
201172,2007,20700228,2007-11-30 20:00:00,Boston,Celtics,Miami,Heat,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,85,95,0
201172,2007,20700330,2007-12-14 19:30:00,Boston,Celtics,Milwaukee,Bucks,Regular Season,1,1,5.0,7,1,1,1,0,0,1,0,1,1,3,3,1.0,1,1,1.0,0,0,0.0,104,82,0
201172,2007,20700351,2007-12-16 13:00:00,Boston,Celtics,Toronto,Raptors,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,-2,0,0,0.0,0,0,0.0,0,0,0.0,77,90,0
201172,2007,20700448,2007-12-30 22:00:00,Boston,Celtics,Los Angeles,Lakers,Regular Season,0,1,1.0,0,0,0,0,0,0,0,0,0,-4,1,0,0.0,0,0,0.0,0,0,0.0,91,110,0
201172,2007,20700511,2008-01-09 19:30:00,Boston,Celtics,Charlotte,Bobcats,Regular Season,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,83,95,0
201172,2007,20700534,2008-01-12 19:30:00,Boston,Celtics,Washington,Wizards,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,85,78,0
201172,2007,20700566,2008-01-16 19:30:00,Boston,Celtics,Portland,Trail Blazers,Regular Season,1,1,11.0,2,1,2,2,0,0,1,0,2,-3,6,1,0.167,3,0,0.0,0,0,0.0,100,90,0
201172,2007,20700576,2008-01-18 19:30:00,Boston,Celtics,Philadelphia,76ers,Regular Season,1,1,9.0,3,1,1,1,0,0,0,2,0,1,3,1,0.333,2,1,0.5,0,0,0.0,116,89,0
201172,2007,20700595,2008-01-21 13:00:00,Boston,Celtics,New York,Knicks,Regular Season,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,93,109,0
201172,2007,20700613,2008-01-23 19:30:00,Boston,Celtics,Toronto,Raptors,Regular Season,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,112,114,0
201172,2007,20700628,2008-01-25 19:30:00,Boston,Celtics,Minnesota,Timberwolves,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,87,86,0
201172,2007,20700644,2008-01-27 13:00:00,Boston,Celtics,Orlando,Magic,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96,93,0
201172,2007,20700659,2008-01-29 19:30:00,Boston,Celtics,Miami,Heat,Regular Season,0,1,10.0,0,0,1,1,0,0,1,1,0,-9,2,0,0.0,1,0,0.0,0,0,0.0,87,117,0
201172,2007,20700676,2008-01-31 20:00:00,Boston,Celtics,Dallas,Mavericks,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96,90,0
