personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
2450,2004,10400074,2004-10-23 20:00:00,Indiana,Pacers,Minnesota,Timberwolves,Preseason,0,1,5.0,0,0,2,1,1,0,0,1,0,0,2,0,0.0,0,0,0.0,0,0,0.0,104,106,0
2450,2004,10400085,2004-10-24 21:00:00,Indiana,Pacers,Denver,Nuggets,Preseason,0,0,5.0,4,1,4,3,1,0,0,1,4,0,5,2,0.4,0,0,0.0,0,0,0.0,98,80,0
2450,2004,10400093,2004-10-26 20:00:00,Indiana,Pacers,Memphis,Grizzlies,Preseason,1,1,5.0,4,1,2,1,1,0,1,0,2,0,3,2,0.667,0,0,0.0,0,0,0.0,102,96,0
2450,2004,10400101,2004-10-27 20:00:00,Indiana,Pacers,Chicago,Bulls,Preseason,1,1,5.0,12,2,8,3,5,0,1,3,5,0,7,5,0.713,0,0,0.0,3,2,0.667,91,71,0
2450,2005,10500004,2005-10-11 19:00:00,Chicago,Bulls,Detroit,Pistons,Preseason,0,0,20.0,1,2,6,4,2,1,1,1,3,0,2,0,0.0,0,0,0.0,2,1,0.5,87,76,0
2450,2005,10500010,2005-10-12 20:00:00,Chicago,Bulls,Memphis,Grizzlies,Preseason,0,0,23.0,12,0,6,3,3,0,1,3,3,0,8,4,0.5,1,1,1.0,5,3,0.599,86,82,0
2450,2005,10500035,2005-10-15 20:30:00,Chicago,Bulls,Boston,Celtics,Preseason,1,1,4.0,2,0,2,1,1,0,0,0,0,0,2,1,0.5,0,0,0.0,0,0,0.0,116,97,0
2450,2005,10500044,2005-10-17 20:30:00,Chicago,Bulls,Minnesota,Timberwolves,Preseason,1,0,8.0,3,0,3,1,2,0,0,1,1,0,4,1,0.25,0,0,0.0,1,1,1.0,89,97,0
2450,2005,10500058,2005-10-19 19:30:00,Chicago,Bulls,Boston,Celtics,Preseason,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,82,98,0
2450,2005,10500071,2005-10-21 20:30:00,Chicago,Bulls,Milwaukee,Bucks,Preseason,1,1,16.0,14,2,4,1,3,0,3,1,2,0,7,4,0.57,1,1,1.0,6,5,0.832,107,105,0
2450,2005,20500467,2006-01-06 20:30:00,Chicago,Bulls,Milwaukee,Bucks,Regular Season,0,1,2.0,0,0,0,0,0,0,0,0,1,-3,0,0,0.0,0,0,0.0,0,0,0.0,91,105,0
2450,2005,20500477,2006-01-07 20:30:00,Chicago,Bulls,Memphis,Grizzlies,Regular Season,1,1,6.0,2,0,0,0,0,0,0,0,0,2,1,1,1.0,0,0,0.0,0,0,0.0,111,82,0
2450,2005,20500489,2006-01-09 20:30:00,Chicago,Bulls,Toronto,Raptors,Regular Season,1,1,0.0,0,0,0,0,0,0,0,0,1,-2,0,0,0.0,0,0,0.0,0,0,0.0,113,104,0
2450,2005,20500505,2006-01-11 20:00:00,Chicago,Bulls,Minnesota,Timberwolves,Regular Season,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,99,93,0
2450,2005,20500524,2006-01-14 20:30:00,Chicago,Bulls,Indiana,Pacers,Regular Season,1,0,1.0,0,0,1,0,1,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,89,91,0
