personId,season,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,home,win,numMinutes,points,assists,reboundsTotal,reboundsDefensive,reboundsOffensive,blocks,steals,turnovers,foulsPersonal,plusMinusPoints,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,homeScore,awayScore,attendance
1629818,0,11900052,,Minnesota,,,,Pre Season,0,0,12.0,5,0,1,0,1,0,0,1,0,1,4,2,0.5,1,1,1.0,0,0,0.0,0,0,0
1629818,2019,11900022,2019-10-08 22:00:00,Minnesota,Timberwolves,Phoenix,Suns,Preseason,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,111,106,0
1629818,2019,11900035,2019-10-10 22:30:00,Minnesota,Timberwolves,Golden State,Warriors,Preseason,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,143,123,0
